,edit_history_tweet_ids,id,text
0,['1420291987408920576'],1420291987408920576,"RT @_marogvi: Ved dette OL har Færøerne to OL-deltagere. Det er watt-monstret Sverri Nielsen, som ror singlesculler og fløjspilleren Johan…"
1,['1420279783078998016'],1420279783078998016,RT @ThomasRohden: Minder til forveksling om en MUS-samtale med Josephine Fock …
2,['1420279481982410757'],1420279481982410757,"RT @Joedisksamfund: Tidligere overrabbiner Bent Melchior er død. Han blev 92 år. 

Han vil blive begravet torsdag klokken 16 på Mosaisk Ves…"
3,['1419993774353223703'],1419993774353223703,"Så, Chris, så lykkedes det mig at blive uenig med dig, men én gang skal jo være den første! Alkohol var i gamle dage i dén grad en svøbe på Borgen. Lykkeligvis er vi blevet klogere. 🇩🇰😄🇩🇰 https://t.co/UQMskW8MIK"
4,['1419992356326199296'],1419992356326199296,Forfærdeligt…! https://t.co/OZ5gOubDrd
5,['1419917515195621390'],1419917515195621390,"TUNESIEN-KUP... Inden alle kaster sig frådende over præsident Kais Saied, som har sat parlamentet ud af kraft, er det afgørende at vide, at det parti, præsidenten bekæmper, er Ennahda, et væmmeligt islamistisk parti - i nærmeste familie med Hamas og Det Muslimske Broderskab."
6,['1419906803622727695'],1419906803622727695,"Laurel Hubbard OL-deltager i vægtløftning fra New Zealand - er biologisk set en mand, men hun betragter sig selv som en kvinde. Hun vinder selvfølgelig alle de konkurrencer, hun er med i - incl. OL. Alle de andre kvinder har ikke en chance. Synes @KVINFO at dette snyderi er OK? https://t.co/DdXyExgi2b"
7,['1419643783885512704'],1419643783885512704,RT @EHopkinsFCDO: So exciting. I have Olympic fever. This has inspired me to get my mountain bike out this weekend on the beautiful Danish…
8,['1419538088511090688'],1419538088511090688,"RT @forsvaretdk: Synkende kutter sydøst for Hjelm. @forsvaretdk indsætter helikopter, Grenå redningsstation og miljøskib. Dannebrog er lige…"
9,['1419289748015927296'],1419289748015927296,RT @aabsportdk: #AaB tager stærk afstand fra smædesang og hermed sendes en uforbeholden undskyldning til Henrik Dalsgaard og @fcmidtjylland…
10,['1418951791425769475'],1418951791425769475,Et rigtig godt spørgsmål ! https://t.co/DcgGvriQxk
11,['1418948854200864770'],1418948854200864770,"Enig - elendig undskyldning fra en atlet, som slet og ret bæver af angst for at få israelske tæv…🇮🇱 https://t.co/oL5ik52GA2"
12,['1418587522364497923'],1418587522364497923,"RT @FCDOGovUK: BREAKING NEWS❗️

Today the UK &amp; our allies are holding the Chinese state responsible for significant &amp; widespread cyber intr…"
13,['1418554525137477633'],1418554525137477633,RT @tv2politik: DF vil sætte mandefag i bero for at sikre lønstigning til sygeplejersker https://t.co/hnnx2Zb7Kq https://t.co/yYXVo4sCpN
14,['1418553929890152448'],1418553929890152448,"RT @GreteGc: Helt enig med @Kristianthdahl 💪  Stærkt signal, at han kalder regeringen hjem fra sommerferie og går efter en politisk løsning…"
15,['1417965984749608966'],1417965984749608966,Uden Dansk Folkeparti ville Danmark i dag have været som Sverige. 🇩🇰 https://t.co/agY3GDJfIr
16,['1417834559102767108'],1417834559102767108,"RT @Nigel_Farage: I was back in the Channel today.

Despite yet another £50million offered to the French overnight, this French navy vessel…"
17,['1417823118794629128'],1417823118794629128,"Det er helt vildt det, der lige nu pågår ved Den Engelske Kanal. I hundredvis af illegale strømmer hver dag mod Englands kyst. Ofte eskorteret af franske flådefartøjer.. Grimt gjort. https://t.co/RZSFun88V1"
18,['1417550437234921477'],1417550437234921477,RT @Hans_Kr_Skibby: DF-forslag skal stille Danmark friere i forhold til menneskeretskonvention https://t.co/kzKSid26Rw via @Ditoverblik.dk…
19,['1417463352922710020'],1417463352922710020,"@PSkipperEL @SexogSamfund Jamen, mon ikke de betalte selv? Jeg ved det oprigtig talt ikke. Vil derfor gerne belæres. Har dog svært ved at forestille mig, at Sovjet-Polen gjorde sådan noget gratis."
20,['1417396919169605637'],1417396919169605637,"Ærbar og velsmagende whisky - nu tømt!- Tvivler på, at den skotske producent i sin tid - i lyset af den islamiske indvandring i dag - ville have benyttet navnet… https://t.co/UweQirOuEx"
21,['1417394127537332250'],1417394127537332250,"@BoltherHelle Hej, Helle Bolter Christensen. Hvorfor gemmer du dit ansigt bag en hullet ost...?"
22,['1417364370598793216'],1417364370598793216,"Smukke og stærke ytringsfriheds-ledere i de danske aviser i dag i anledning af Kurt Westergaards død. Men ikke en af aviserne illustrerer med stridens kerne - karikaturtegningen af Muhammed. Man kunne jo så med nogen ret spørge, om Kurts modige kamp var forgæves... https://t.co/uuxIUaVhmD"
23,['1417232097643798531'],1417232097643798531,"RT @skaarup_df: Rollemodeller er ikke, hvad de har været! Mens en 31-årig palæstinensisk kvinde fra Sjælland arbejdede som frivillig med at…"
24,['1417153615563837441'],1417153615563837441,"RT @Nigel_Farage: No masks and a drink at the bar, good progress.

Not so for the 1.7m who are isolating because of the pingdemic.

Boris n…"
25,['1417153207772585990'],1417153207772585990,RT @Nigel_Farage: See you at 7pm tonight. I will not be taking the knee on this show. https://t.co/oX2Njl0tYP
26,['1417060413968199681'],1417060413968199681,RT @HoghSorensen: Så har jeg prøvet det med: At hænge min net-undertrøje til tørre på en italiensk tørresnor. Det er som at være med i en F…
27,['1416821330884939781'],1416821330884939781,"RT @Pia_Kjaersgaard: Min gode ven Kurt Westergaard er død.Dagen efter han fyldte 86 år.Han måtte igennem så meget,da han tegnede Muhammed m…"
28,['1416820595279400962'],1416820595279400962,"Kurt Westergaard - en gigant i kampen for ytringsfriheden. Tak for din umådelige indsats, for dit mod og for det, du gjorde for Danmark   https://t.co/01r0uKaRzM"
29,['1416728487814127618'],1416728487814127618,"RT @Kristianthdahl: Vi skal have stoppet den såkaldte Menneskerettighedsdomstol i at indskrænke vores demokrati.

Vi skal i Danmark kunne b…"
30,['1416689157158670342'],1416689157158670342,"RT @Nigel_Farage: My tweets yesterday were seen by over 7.5 million people as I announced a brand new show on GB News. 

My thanks to every…"
31,['1416654566867804162'],1416654566867804162,"Vidunderligt at følge frihedselskende cubanere i deres opgør med den forbandede kommunisme. I mere end 60 år har det cubanske folk lidt under det bestialske diktatur, som Fidel Castro påbegyndte. Nu kan det forhåbentlig slutte.
https://t.co/KBLLgVJKVs"
32,['1416616140709715971'],1416616140709715971,RT @forsvaretdk: Kongeskibet Dannebrog kommer desværre ikke til at deltage i H.M. Dronningens besøg på Færøerne og Grønland. Skibet skal bl…
33,['1416260732254134274'],1416260732254134274,RT @JenserikL: Cuba! 60 år med socialisme. Dette er resultatet! https://t.co/kiAHfZNOZ7
34,['1416009182625640452'],1416009182625640452,Vildt…!😡 https://t.co/nYhXJtfpRi
35,['1415930570954129408'],1415930570954129408,"Ham her - Andreas Weidinger - er konservativ byrådsmedlem i Gentofte, og har i al sin visdom funderet sig frem til, at folk, der ikke bor i Gentofte, ikke mere bør have adgang til Gentoftes strande. Ham der Andreas er godt nok skør...!! Ha-ha-ha..."
36,['1415924418036043778'],1415924418036043778,"RT @_marogvi: Der har været stor utilfredshed med Lagmanden, som har valgt at fasholde Dronningens besøg på Færøerne, selv om smitten stige…"
37,['1415662961717387266'],1415662961717387266,"RT @pelledragsted: Skriver i dagens klumme lidt om Dannebrog, nationalfølelse og klassekamp. #dkpol https://t.co/0idqvyNugt"
38,['1415659745894076417'],1415659745894076417,"Se gerne min Facebook om den urimelige England-Bashing, der lige nu pågår… https://t.co/17iqoTwmxP"
39,['1415560024672411648'],1415560024672411648,RT @Chris_Bjerknaes: Vi kan snart ikke bestemme vores egen udlændningepolitik længere. Klimapolitiken har også fået en ny tur og flere og f…
40,['1415314608890466315'],1415314608890466315,"RT @IDF: Our intelligence can reveal that Hezbollah has built a weapons warehouse just 25 meters from a school in the village of Ebba, Leba…"
41,['1415291079323160578'],1415291079323160578,"""Muhammed gået af mode...?!"" Ja, tak, Simon, det er nok forklaringen. Tak for et super-svar, hvor du bare sætter det hele på plads. Nu behøver jeg så ikke længere tænke mere over det. https://t.co/UHKl3dh3Ad"
42,['1415286288928940034'],1415286288928940034,"Blev bare meget, meget overrasket - jeg mener med ca. en halv million muslimer i landet. Hvordan det hænger sammen, aner jeg ikke. Måske andre har en forklaring... https://t.co/LKmw5gN68M"
43,['1415284965466689545'],1415284965466689545,RT @JensRingberg: Stærk gennemgang af begivenhederne omkring Wembley søndag aften ….og stærkt så meget nogle af optagelser minder om storme…
44,['1415281899296206851'],1415281899296206851,"Hvor er Muhammed? Så lige fortegnelsen over mest populære drengenavne i 2020: Alfred, Oliver, Aksel, Arthur, Valdemar, Lucas, Malthe, Emil, August, Victor, Elias, Elliot, Felix, Magnus, Hugo, Anton, Theo, Liam, Viggo, Nohr og Otto. Men hvor er Muhammed og andre muslimske navne?"
45,['1414999207891591168'],1414999207891591168,RT @RichardJomshof: Lägg därtill att vänsterblivna människor går bananas om man har fräckheten att tacka det svenska folket för deras värde…
46,['1414999169585065990'],1414999169585065990,"RT @RichardJomshof: Om man vill få vänsterblivna människor att gå bananas räcker det att påstå självklarheter som att:            
1. Det f…"
47,['1414949988476624898'],1414949988476624898,"Ja, det er godt gjort…! https://t.co/OdZZ3hB89o"
48,['1414948854240325642'],1414948854240325642,"RT @DanskDf1995: DROP ALLE CORONARESTRIKTIONER!

Smittetallet er lavt og flere bliver vaccineret.
Hvis der skulle opstå smitteudbrud, kan v…"
49,['1414948758467620871'],1414948758467620871,RT @HoghSorensen: Amina Sardar kom forbi til en kop #dialogkaffe sammen med min ven Hilmar B. ☀️🇩🇰😊 https://t.co/U9SNN5FPpT
50,['1414948694022098946'],1414948694022098946,"RT @Kristianthdahl: Så har vi det igen!!

Folk i “udsatte boligområder” lytter ikke til anbefalingerne. 

Hvorfor ikke sige det, som det er…"
51,['1414553460008226816'],1414553460008226816,"RT @Bruun6eren: Man må i øvrigt ikke tro, det er et udtryk for vindermentalitet at tage sin sølvmedalje af lige efter, man fik den om halse…"
52,['1414551615621767173'],1414551615621767173,"Nej, alt det knæleri gider jeg ikke se på. Bare se at finde de slyngler, som chikanerer pæne mennesker - og straf dem for chikane - Det vil have langt større effekt end det knæleri-pjat… https://t.co/SazO7PwJ8D"
