,edit_history_tweet_ids,id,text
0,['1461111783389908996'],1461111783389908996,@MortenReintoft Det ene udelukker ikke det andet
1,['1461109968598355972'],1461109968598355972,"@AlexVanopslagh Jeg tænker at der har i nogle erfaringer med i LA 😉
Vi afventer komissionen. Det er vel kun timeligt når nu vi har nedsat den?"
2,['1461065035221016577'],1461065035221016577,Sms- gate bekræfter at vi har brug for et sæt lovfæstet retningslinjer for sms’er og mails. Vi foreslår 5 år. Også skal vi have en ny offentlighedslov! #dkpol
3,['1460964703484755969'],1460964703484755969,RT @pelledragsted: Og også skuffende at R ikke ville bruge det grønne flertal som faktisk fandtes uden S.  Skønne spildte muligheder for en…
4,['1460964576762159109'],1460964576762159109,"RT @CSZT: Fint valg. MEN måske burde vi snakke lidt mere om, at kun under 60 % (!!!!) stemte i København. WTF. Kæmpe demokratisk problem."
5,['1460808399231365120'],1460808399231365120,@FrederikSandby @Enhedslisten - stop byggeri på fælleden
6,['1460808289516728320'],1460808289516728320,"RT @FrederikSandby: @RosaLundEl @Enhedslisten Let's get to it. 

De grønne bevægelser støtter et grønt og progressivt København, og kræver…"
7,['1460803096536395778'],1460803096536395778,@FrederikSandby @Enhedslisten Præcis! Jeg har kuldegysninger over det.
8,['1460801296341028867'],1460801296341028867,"Smukke, smukke København ❤️💚
@Enhedslisten bedste kommunalvalg til dato på landsplan. 

Tak for tilliden! https://t.co/pzRox2VIFW"
9,['1460762156979437573'],1460762156979437573,2000F ❤️💚❤️💚
10,['1460728981657894912'],1460728981657894912,Solskinsøen ❤️💚❤️💚
11,['1459940236423843841'],1459940236423843841,@Uggla100 @regeringDK Hækkerup er ikke på twitter
12,['1459940127040577545'],1459940127040577545,"@jacobpackert Jeg tror ikke det vil stoppe al salg, men det er jo heller ikke meningen med det forslag. Det er sundhedsmæssigt. At stoppe for salg af alkohols for at læs tryghed er en falsk løsning på et reelt problem i mine øjne"
13,['1459914118102663173'],1459914118102663173,"@gaard_Hans Man kan godt være en idiot uden alkohol, og alkohol er ikke en undskyldning for st rage på@en krop der ikke er din"
14,['1459913975387283460'],1459913975387283460,@skaarup_df Det er jeg enig med dig i.
15,['1459908916737892355'],1459908916737892355,"Hvad med utryghed i nattelivet,  som kvinder der ikke kan få lov at gå i fred, mennesker der bliver diskrimineret pbg af deres hudfarve eller seksualitet oplever? Har regeringen glemt det i deres plan? #dkpol"
16,['1459907587227459588'],1459907587227459588,"@tausick Ha ha ja! Men jeg tror vi vil se kreative løsninger, og jeg tror ikke et forbud af alkohol salg kommer til at gøre en forskel for trygheden."
17,['1459906687150837765'],1459906687150837765,RT @signefaerch: Når børn og unge ender i kriminalitet er det ofte fordi forældrene har mistet grebet. Vi skal hjælpe dem med at genvinde d…
18,['1459882116251103232'],1459882116251103232,@dimsits Pointen er: salget af alkohol vil ikke stoppe fordi der kommer et forbud. Det vil blive solgt på anden vis
19,['1459881978224955394'],1459881978224955394,@AllanSchmidt Fint
20,['1458906475414364166'],1458906475414364166,@BjarkeCharlie @Enhedslisten Jo. Det siger Peder også i interviewet og ikke mindst under debatten i salen i går
21,['1458786917332529158'],1458786917332529158,@AllanSchmidt Nej
22,['1458786818917347334'],1458786818917347334,@PeterMAstrup Ring endelig hvis du skal have et kun kursus
23,['1458743341357711362'],1458743341357711362,"@PeterMAstrup Jo, derfor er det også to forskellige paragraffer"
24,['1458726350886481920'],1458726350886481920,"@dorteroemer @Kvindesamfund Hvis man fjerner hele paragraffen fjerner man også det strafbare område. Det kan være farligt, fordi der er mennesker der snyder sig ind i en voldtægt. Den skal omformuleres så den passer med samtykkeloven"
25,['1458703659970318339'],1458703659970318339,"@nordstjernemua Det er jeg helt enig i!
Derfor har jeg lavet et forslag til en ny paragraf."
26,['1458685317607796736'],1458685317607796736,"Vi skal have et opgør med listepik paragraffen! Man kan ikke snige sig til sex uden det er voldtægt #dkpol 

https://t.co/53kXpDrcAN"
27,['1458684982550011904'],1458684982550011904,"@Kvindesamfund @skaarup_df @MF_K_Lorentzen Loven skal ændres!! Hvis man afskaffer paragraffen helt afskaffer man også det strafbare område, så 221 skal ændres så den passer med samtykkeloven"
28,['1458684631616733187'],1458684631616733187,@KSkipperskr07 Hvis der fx både er racisme eller jødehad og jalousi som motiv
29,['1458684295028121604'],1458684295028121604,@linelouise39 I dag dømmes der kun for hadforbrydelser hvis det er det eneste motiv. Nu ændrer vi det så der også kan dømmes hvis der er flere motiver for et overfald
30,['1458683196267286529'],1458683196267286529,Så lykkedes det endelig! Nu kan der også dømmes for hadforbrydelser hvis det er et delvist motiv https://t.co/5g3lMmOa16
31,['1457796422963646467'],1457796422963646467,RT @pederhvelplund: Vildt provokerende! Statsministeren appellerer til at sygeplejersker og andet sundheds- og plejepersonale skal give den…
32,['1457796406014464002'],1457796406014464002,"RT @PSkipperEL: Der mangler sosu’er, sygeplejersker og jordemødre. Vi mangler faktisk ansatte overalt på de kvindedominerede velfærdsområde…"
33,['1457441324030840833'],1457441324030840833,@JESkovgaard You are welcome!
34,['1457422695956680704'],1457422695956680704,@mfMorten @BrondbyIF HVOR ER BRØDRISTEREN??? 💛💙
35,['1457420538666749958'],1457420538666749958,"Tak for det, Frendrup 💙💛"
36,['1456546474326695963'],1456546474326695963,@Jonasbjorn @pelledragsted @Enhedslisten *billige boliger
37,['1456544042062389259'],1456544042062389259,"@Jonasbjorn @pelledragsted @Enhedslisten I øvrigt skørt at i går efter Ø her, i fremhæver selv Blackstone indgrebet, som i lavede med os."
38,['1456543446944993287'],1456543446944993287,@Jonasbjorn @pelledragsted @Enhedslisten Man kunne også lave prisregulering på lejen på de private boliger. Det ville der også komme flere boliger ud af - er i klar til det i S?
39,['1456395426916077568'],1456395426916077568,@sofiecn @KKildgaard Jeg har også altid fået det af vide. Enig med Sofie - dont give up! God valgkamp
40,['1456394735237672972'],1456394735237672972,@_Totde_DK Du kan jo se hvad jeg svarede
41,['1456394559420829702'],1456394559420829702,@_Totde_DK Jeg har aldrig været tiltalt. Jeg har fået en bøde som jeg har betalt.
42,['1456359333189537804'],1456359333189537804,@faerge6 @PernilleVermund På ministerens instruks…
43,['1456359163848704003'],1456359163848704003,@linelouise39 @PernilleVermund Tak 😊
44,['1456351250702811137'],1456351250702811137,@Nickoleigranell @PernilleVermund @regeringDK Gemt mig? Jeg var i debatten for 2 uger siden og P1 debat i dag
45,['1456350843515678721'],1456350843515678721,"@linelouise39 @PernilleVermund Enig. Men Støjberg brød loven da hun adskilte asylpar. Spørgsmålet er nu om hun også har brudt sit ministeransvar. Derfor kan man ikke sige, at hun ikke har brudt loven"
46,['1456346922730536965'],1456346922730536965,@PernilleVermund tager fejl i debatten. Inger Støjberg har brudt loven. Rigsretten skal bedømme om hun gjorde det med åbne øjne #dkpol
47,['1456252442379755521'],1456252442379755521,"RT @pelledragsted: Min opsummering af minksagen:
1) Det var 100% det rigtige at afvikle mink. 
2) Det var en alvorlig fejl, at der ikke var…"
