,edit_history_tweet_ids,id,text
0,['1516373960790880256'],1516373960790880256,"Kan nogen oplyse, hvor mange af de 400.000 husstande med gasfyr, som mister muligheden for tilskud til omstilling til varmepumpe, med regeringens udspil i dag? Regeringen nævner det ikke lige selv i udspil. #dkpol #dkgreen"
1,['1516363818800238603'],1516363818800238603,"@Paulin_Anne @KonservativeDK @BrianVad Nej, kritikken går på indholdet, der er tyndt. Og som man forsøger at sminke."
2,['1516360224956899330'],1516360224956899330,"RT @KristofferMiles: Du kan ikke få svar på, hvad noget koster. Til gengæld kan du få et bullshit-træ. #dkpol #danmarkkanmere2 https://t.co…"
3,['1516359765785460738'],1516359765785460738,"Danmark kan mere ll: Knap halvdelen er blanke sider, billeder, grafikker og gentagelser. Få konkrete initativer, der virker på kort sigt. Vi @KonservativeDK ønsker fx et rejsehold, der kan hjælpe små virksomheder med omstillingsprocessen NU! Anbefales også af fx @BrianVad #dkpol"
4,['1516358734364225539'],1516358734364225539,"@Frede_Vad @DanJoergensen Men det er jo bare gratis mål, uden nogen planer eller initativer?"
5,['1516321820382748676'],1516321820382748676,"Tusindevis af almindelige familier, der i dag kan få økonomisk støtte til varmepumpe, vil få frataget den mulighed med regeringens udspil. Altså bliver det mindre attraktivt at omstille fra gas, det er ikke hensigtsmæssigt! #dkpol #dkgreen"
6,['1516319429449109506'],1516319429449109506,"Tak! Tjekkede de mange ministeriers hjemmeside, havde glemt https://t.co/PYwJ1NIKuz."
7,['1516317670433558531'],1516317670433558531,"Hvem kan mon hjælpe med et link til udspillet? Kan ikke finde på ministeriernes hjemmeside, og vil øge debatniveauet for dagen, hvis vi selv kan læse udspillet? Kunne være skønt. Har jeg overset det? #dkgreen"
8,['1516298979146973187'],1516298979146973187,"RT @MtnTeit: Stort svigt at @regeringDK ikke gør mere ift sikre den guidening og det overblik, som især ældre med flere sygdomme har stærkt…"
9,['1516142384471490561'],1516142384471490561,"Jeg er spændt på at få præsenteret Danmark kan mere ll i morgen - vi @KonservativeDK møder konstruktive op til forhandlingerne. Vi skal balance klimapolitik, sikkerhedspolitik og erhvervspolitik - og finde de rigtige løsninger. #dkpol #dkgreen"
10,['1515995013183905794'],1515995013183905794,"@martincollignon Men vi er enige om, at energieffektivitet er meget andet også? :)"
