,edit_history_tweet_ids,id,text
0,['1234520427285897216'],1234520427285897216,"Grækenlands regering har nu bedt om akut og ekstraordinær støtte til at håndtere situationen på EUs fælles grænse til Tyrkiet. Det ser vi positivt på fra @regeringDK
Vi afventer nu den konkrete anmodning og nærmere beslutning fra Frontex. #dkpol"
1,['1234500900493971457'],1234500900493971457,Mange tak til @Saraoomarr for værdifulde tanker om hvordan vi bekæmper negativ social kontrol #dkpol https://t.co/YzQ9mdMREM
2,['1234444748527673346'],1234444748527673346,RT @RStoklund: I lyset af den mystiske reaktion mange fremturede med i bl.a. @berlingske da @SociologenHD påpegede tilsvarende kunne det væ…
3,['1234196064753901568'],1234196064753901568,RT @PrimeministerGR: The borders of Greece are the external borders of Europe. We will protect them. I will be visiting the #Evros land bor…
4,['1234193280465764352'],1234193280465764352,"RT @JeppeKofod: Constructive conversation w/ Greek colleague @NikosDendias on grave situation on the external border

Denmark is monitoring…"
5,['1234192883290431491'],1234192883290431491,"RT @JeppeKofod: Drøftet alvorlige situation på ydre EU-grænse med græske kollega @NikosDendias

@regeringDK følger udviklingen tæt. Vigtigt…"
6,['1234192803661516800'],1234192803661516800,RT @PHummelgaard: Godt at seniorpension er kommet godt i gang og at vi i fællesskab fik sikret det skete hurtigt. Men vi skal gøre mere. Fo…
7,['1234093165843550208'],1234093165843550208,"Lige nu er opgaven at beskytte Europas fælles ydre grænse. Danmark yder i den forbindelse bistand til fælles Frontex-indsats i Grækenland.

Hvis der opstår krisesituation og Dublin-aftalen reelt ikke fungerer, er regeringen klar til at lukke for asylansøgning på dansk grænse."
8,['1233774028797685760'],1233774028797685760,"RT @UIMinisteriet: ”Det er afgørende, at vi beskytter EU’s ydre grænse. Vi skal ikke have en situation som i 2015, og vi er klar til at han…"
9,['1233773436633255937'],1233773436633255937,Migranter ved græsk-tyrkisk grænse. Situationen meldes under kontrol. Danske myndigheder er tilstede. Vi følger situationen tæt. Afgørende at beskytte EUs ydre grænse. Vi skal IKKE have en situation som i 2015. @regeringDK er klar til at handle hvis situationen eskalerer. #dkpol
10,['1233752945143033857'],1233752945143033857,"RT @JeppeKofod: Very encouraged by US-Taliban agreement.

Denmark fully supports the peace endeavors.

Reduction of violence crucial. Hope…"
11,['1233745595724189696'],1233745595724189696,RT @weekendavisen: De unges valg af gymnasium i de største byer vil blive reguleret og gymnasierne underkastet central styring. Det sker fo…
12,['1233744293417930755'],1233744293417930755,"RT @Astridkrag: Hård, men vigtig læsning. Tak til Tina for at gøre os klogere ❤️

Meget at gøre på handicapområdet: 

Inklusion af menneske…"
13,['1233714992547057664'],1233714992547057664,RT @DanJoergensen: https://t.co/bCHymyxV63 🌿☘️🌏💪
14,['1233679591623012352'],1233679591623012352,"RT @MogensJensenS: Det er et super flot initiativ Emil har taget. Som ligestillingsminister bakker jeg varmt op om, at vi over hele landet…"
15,['1233481636710354945'],1233481636710354945,"RT @JeppeKofod: Strongly condemn recent attacks against Turkish forces in Idlib.

Denmark has expressed solidarity and sent condolences to…"
16,['1233343557647335426'],1233343557647335426,Læs! @halime9 med gode tanker omkring social kontrol #dkpol https://t.co/2kkG7xwMGO
