,edit_history_tweet_ids,id,text
0,['1566132232674316291'],1566132232674316291,@ErikLar87106692 Vores forslag er 100% finansieret. Vi har fortalt præcis hvad de offentlige udgifter skal være og hvad der skal bruges på skattelettelser.
1,['1566024010634350595'],1566024010634350595,"@Astridkrag Når man sparer 18 mia, men også tilfører 27 mia, synes du så, det er seriøst at betegne det som en milliardbesparelse samlet set?"
2,['1566023042475728898'],1566023042475728898,@DanJoergensen Vi havde nok håbet på en lidt mere konkret og handlingsorienteret udmelding fra energiministeren.
3,['1566020928227753984'],1566020928227753984,"@ammitzbollbille Det er H.M., som udskriver valg. Ikke Mette Frederiksen."
4,['1566020590896644096'],1566020590896644096,"@NoerregaardRas @LejeSvend @CBessermann @radikale @sofiecn Ja, selvfølgelig ved jeg det. Jeg går op og ned af dem. 

Konservative vil have grøn omstilling og skattelettelser."
5,['1566020335526371333'],1566020335526371333,"Jeg forstår ikke, man kan få sig selv til at fremsætte så usaglige og populistiske forslag i et så nemt gennemskueligt forsøg på at købe sig til stemmer.

https://t.co/IcHfoF4Kli"
6,['1566017817991909376'],1566017817991909376,"@NoerregaardRas @LejeSvend @CBessermann @radikale @sofiecn Problemet for R er, at alle har gennemskuet jeres bluff. Vi blå ved godt, at I blot siger, at I kunne finde på at støtte en blå regering, men at det aldrig kommer til at ske, og det har socialdemokraterne også gennemskuet. Så det virker ikke længere."
7,['1566017051503861760'],1566017051503861760,"@CBessermann @radikale @sofiecn Derudover er det også noget vrøvl, at en blå regering betyder farvel til den grønne profil. Det er det sorteste parti i Folketinget, som lige nu sidder i regering. Vi agter at føre en mere grøn politik."
8,['1566016239763333120'],1566016239763333120,"@CBessermann @radikale @sofiecn Men I behøver ikke frygte det. Det er som sædvanlig blot noget, de radikale siger, men aldrig kommer til at gøre alvor af. Ingen af nutidens radikale har nogensinde støttet en blå regering, og de kommer heller ikke til det. Det er et rødt parti."
9,['1566015579328323585'],1566015579328323585,@TarpCPH @BirgitteBergman Nej. K vil tilføre den offentlige sektor 6 millliarder samlet set.
10,['1565827694629199873'],1565827694629199873,"@JoyNitav @RabjergMadsen @SorenPape Ellers også kunne du måske bare spørge i et ordentligt toneleje i stedet for straks at blive ubehøvlet, fordi du ser noget, du ikke umiddelbart er enig i? Var det en mulighed?"
11,['1565825331528876033'],1565825331528876033,"@terribearable @RabjergMadsen @SorenPape Jeg behøver ikke, at ""dokumentere"" ting for dig, som du selv kan slå op. Hvem tror du, du er? Danmarks Radio?"
12,['1565818852012953600'],1565818852012953600,@terribearable @RabjergMadsen @SorenPape Sikke noget vrøvl.
13,['1565812525253464069'],1565812525253464069,@terribearable @RabjergMadsen @SorenPape Det kan du ret nemt google dig frem til.
14,['1565782097092087808'],1565782097092087808,"@FranticallyCalm Jeg kan bekræfte, at din mening ikke er vigtig for mig."
15,['1565780727043702785'],1565780727043702785,"@FranticallyCalm Hun var bare generelt perfid og ubehagelig. Jeg forstår ikke din sidste sætning, men er egentlig også ligeglad."
16,['1565780084497305608'],1565780084497305608,@NSJohansson @sorenpind @SMSerup Generelt? Det ved jeg ikke. Der er ikke nogen ekstra udgifter til dem fra vores politik.
17,['1565779420480151552'],1565779420480151552,@ditte_birkhoj @LarsChristianB5 Jeg har ikke et effektivt bud.
18,['1565779350552805376'],1565779350552805376,"@NSJohansson @sorenpind @SMSerup Der er i hvert fald ikke andre partier, der har præsenteret noget, der rykker mere."
19,['1565776769327808514'],1565776769327808514,"@sorenpind @SMSerup Det har vi da. En almindelig arbejderfamilie får 11.000 kr mere om året, hvis vi gennemfører Konservatives økonomiske plan."
20,['1565776257647886337'],1565776257647886337,"@ditte_birkhoj @LarsChristianB5 Det ville være godt at få et bedre system til at få sorteret de syge over på førtidspension, jo."
