,edit_history_tweet_ids,id,text
0,['1497234471531151363'],1497234471531151363,"RT @sofiecn: Noget andet men vigtigt. Klimarådet konkluderer i dag, at vi har lang vej igen, hvis vi skal nå 70 pct målsætningen. I @radika…"
1,['1497217462516989959'],1497217462516989959,"RT @borsendk: ""For mig er det netop liberalt at sikre lige muligheder for både mænd og kvinder. Derfor må vi have kvoterne på banen for en…"
2,['1496126146072690688'],1496126146072690688,@JoachimBOlsen Fordi humor 😉
3,['1496088848329228294'],1496088848329228294,"@metteabildgaard Ja, jeg har i hvert fald ikke parti-kompetencerne - jeg må være kvoteret ind ;-)"
4,['1496083502810472449'],1496083502810472449,RT @radikalungdom: I morgen holder vi tværpolitisk demonstration mod russisk agression i solidaritet med den ukrainske befolkning. Det sker…
5,['1495874369503039490'],1495874369503039490,"@lakridserne @radikale Men det er nu engang derfor jeg gerne vil have kvoter i bestyrelser: fordi kvinder i dag bliver valgt fra pga deres køn. Mænd bliver vurderet bedre end kvinder med samme kompetencer. Hvis du kan læse det problem på anden vis end kvoter, så er jeg lutter øre?"
6,['1495852956457046026'],1495852956457046026,@tobiaspultz Beklager hvis jeg har overset et indlæg fra dig?
7,['1495852093751582721'],1495852093751582721,@DanmarkEquality @radikale Lige muligheder. Og det er der desværre ikke i dag. Mænd og kvinder med fuldstændig samme kompentencer vurderes forskelligt alene på baggrund af deres køn.
8,['1495851672089808901'],1495851672089808901,@DavidH8822 @radikale Enig. Og de lige muligheder eksisterer ikke i dag. Undersøgelser og eksperimenter peger på hvordan kvinder og mænd vurderes forskelligt alene pga køn.
9,['1495851418175131648'],1495851418175131648,@TheFlochForster @radikale Jeg vil helst helt afskaffe værnepligten - for alle.
10,['1495850621689344001'],1495850621689344001,@Peter4Petersen5 @radikale Der er intet liberalt over at mænd og kvinder ikke har lige muligheder.
11,['1495850449416638471'],1495850449416638471,"@lakridserne @radikale Jeg vil gerne afskaffe værnepligten helt. Hvis sygeplejerske-uddannede mænd der ønsker ansættelse som sygeplejerske, bliver valgt fra fordi de er mænd, så r det da klart et problem. Jeg har bare ik hørt om det. Men vi har et kønsopdelt udd.valg - det vil jeg gerne gøre noget ved."
12,['1495837095008604165'],1495837095008604165,"Hvis man synes jeg fylder så rigeligt i debatten om ligestilling og kvoter, så skal man ikke kigge med her 😉#ligestilling #dkpol https://t.co/Tk4puw9cU8"
13,['1495351812064485376'],1495351812064485376,"@markri04 @radikale Mangfoldighed er godt ifht etnicitet mv. Men nej, jeg ser ikke kvoter for mig. Der er tale om minoriteter, mens kvinder som bekendt ikke er en minoritet. Arbejdet for flere mandlige pædagoger handler blandt andet om det kønsopdelte uddannelsesvalg. Her skal også gøres noget."
14,['1495338503357575171'],1495338503357575171,Ligestillingen kommer jo ikke af sig selv. Der skal skubbes på politisk. Kvoter for bestyrelser i børsnoterede virksomheder for en midlertidig periode er løsningen. #dkpol #ligestilling @radikale https://t.co/OgbZ8yGGFC
15,['1495180540818960391'],1495180540818960391,@RasmusJarlov Jamen så lad os fortsætte med at sætte pris på al ‘dynamikken’ de næste 100 år.. for så lang tid kommer det til at tage før vi kan gøre os håb om at nå i mål med ligestillingen. https://t.co/6J8NzjkFBD
16,['1495175996076703751'],1495175996076703751,"@RasmusJarlov Det handler faktisk om ligestilling, Rasmus. I form af lige muligheder - og i dag er der ikke lige muligheder for mænd og kvinder. Tænk om vi kunne få bragt alle talenter i spil - og tænk om K og andre borgerlige partier ville være med til det 🤗"
17,['1495020199354974209'],1495020199354974209,@YaelBassan Så sejt 💪🏼💥
18,['1494216358703382528'],1494216358703382528,"@Edtwodth @radikale Du har vel læst artiklen i bund og set @zeniastampe’s svar: “Ordningen skal selvfølgelig indrettes på en måde, så den overholder både GDPR og menneskerettighederne.”"
19,['1494212089975558144'],1494212089975558144,"Jeg forstår godt at folk synes regeringen er hyklerisk. Egne sms’er slettes og offentlighedslov vil man ikke gøre meget ved. Men når det kommer til borgerne, så skal alt registreres: hvem vi ringer/sms’er til, hvor meget, hvornår og hvorfra. #EngangVarJegFri #dkpol #logning https://t.co/FIA8WF2bhc"
20,['1494072400547389442'],1494072400547389442,@NJ51312405 V og K støtter desværre lovforslaget. Og det gør de også selvom der sidder en anden S-minister end Hækkerup. Jeg ønsker at ændre indholdet af lovforslaget - ikke bare navnet på den der bærer det igennem.
21,['1494057368941912066'],1494057368941912066,"@nda1975 @radikale Hvem du ringer/sms’er med, hvor meget, hvornår, hvor længe og hvor du befinder dig."
22,['1494033724815691777'],1494033724815691777,EU-domstolen har fastslået at myndighederne som det helt klare udgangspunkt ikke kan kræve “generel og udifferentieret” af befolkningen da det er i strid med EU-retten. Alligevel skal vi fortsætte den praksis!?  Nej da - vi skal kræve vores frihed. #dkpol #EngangVarJegFri https://t.co/bZ5Qx9jHSK
23,['1494021475619115009'],1494021475619115009,"Ifølge Rigspolitiet vil 3,9 mio borgere bo i områder, der kan blive omfattet af målrettet(!!) #logning. Vi er simpelthen nødt til at kræve vores frihed. #EngangVarJegFri #dkpol https://t.co/R7oHHv0Q8q"
24,['1494017758648049671'],1494017758648049671,"”Det er fordi jeg ikke holder med forbryderne.”
Sådan forsvarer landets justitsminister, at en regering i Danmark for første gang nogensinde er villige til at tage en ”væsentlig procesrisiko” og videreføre den massive overvågning af os alle. #dkpol #EngangVarJegFri #logning https://t.co/NvOaQWXVPK"
25,['1493951396508581888'],1493951396508581888,"“Det giver ikke mening at ødelægge verdensklassemiljøer i de store byer i et misforstået forsøg på provinspopulisme” skriver @sofiecn og @AlexVanopslagh - jeg kunne ikke være mere enig! #dkpol #uddpol

https://t.co/T8CGvceBjf"
26,['1493832592419864578'],1493832592419864578,Godt du fortæller om det @hediyedptemiz 💪🏼 - at sige sin mening når man er kvinde med minoritetsetnisk baggrund er tilsyneladende provokerende 🙄 #dkpol https://t.co/2go0FWwxV7
27,['1493667336213180419'],1493667336213180419,"Det her er rigtig trist. Og det er desværre ikke første gang en kvinde trækker sig fra den offentlige debat. Vi har et demokratisk problem. Håber du vender retur, @AKCramon #dkpol #dkmedier https://t.co/n7hknI9ArW"
28,['1492893975136677895'],1492893975136677895,"RT @FrkCallesen: Dét her dagens vigtigste - og dybt alvorlige - historie, #dkpol og #dkmedier. Ikke STM’s kronik om regeringens nye kommuni…"
29,['1492138573352558604'],1492138573352558604,"RT @cekicozlem: Vi varmer kjolen op den 7.marts sammen disse skønne kvinder:
@sophieloehde @SamiraNawa @janesandberg5 @PernilleRosen @Sanne…"
30,['1491073769577738242'],1491073769577738242,RT @sofiecn: Vi skal ud af startboksen nu på CO2 afgiften og ambitionsniveauet skal op!  @radikale vil nå 80 pct. reduktion i 2030. Det kan…
